	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
3657	sawila-49_chaseawayexpel-1	sawila	49_chaseawayexpel	t i i r a	sawi1256	swt	30.0	DISPEL	49_chaseawayexpel-0	
3660	sawila-52_chicken-1	sawila	52_chicken	s ɛ	sawi1256	swt	1318.0	CHICKEN	52_chicken-8	
3661	sawila-53_child-1	sawila	53_child	g a m a d d u	sawi1256	swt	2099.0	CHILD	53_child-3	
3662	sawila-54_chin-1	sawila	54_chin	w a k o o j a	sawi1256	swt	1510.0	CHIN	54_chin-0	
3663	sawila-55_choose-1	sawila	55_choose	i l u l u ŋ	sawi1256	swt	1750.0	CHOOSE	55_choose-9	
3666	sawila-56_civetcat-1	sawila	56_civetcat	a r u w a a k a	sawi1256	swt	3018.0	NATIVE CAT	56_civetcat-0	
3667	sawila-58_clean-1	sawila	58_clean	i n e a l i	sawi1256	swt	704.0	CLEAN	58_clean-10	
3668	sawila-59_climb-1	sawila	59_climb	m a d a	sawi1256	swt	1102.0	CLIMB	59_climb-0	
3670	sawila-60_cloud-1	sawila	60_cloud	s a k a p u l o	sawi1256	swt	1489.0	CLOUD	60_cloud-10	
3671	sawila-61_coconut-1	sawila	61_coconut	w a t a	sawi1256	swt	970.0	COCONUT	61_coconut-0	
3672	sawila-62_cold-1	sawila	62_cold	w i r i	sawi1256	swt	1287.0	COLD	62_cold-6	
3674	sawila-67_cookedrice-1	sawila	67_cookedrice	a r a k a + m a	sawi1256	swt	1191.0	COOKED RICE	67_cookedrice-0	
3676	sawila-6_angry-1	sawila	6_angry	s o o r a ŋ	sawi1256	swt	1826.0	ANGRY	6_angry-9	
3677	sawila-70_correct-1	sawila	70_correct	k a a ŋ	sawi1256	swt	1725.0	CORRECT (RIGHT)	70_correct-7	
3679	sawila-71_crocodile-1	sawila	71_crocodile	w a a w a	sawi1256	swt	1857.0	CROCODILE	71_crocodile-4	
3682	sawila-76_deaf-1	sawila	76_deaf	m u k o	sawi1256	swt	996.0	DEAF	76_deaf-9	
3683	sawila-80_dirty-1	sawila	80_dirty	m a k a ŋ	sawi1256	swt	1230.0	DIRTY	80_dirty-6	
3684	sawila-81_dog-1	sawila	81_dog	k a t u	sawi1256	swt	2009.0	DOG	81_dog-2	
3685	sawila-83_door-1	sawila	83_door	d a a m a t	sawi1256	swt	1567.0	DOOR	83_door-9	
3686	sawila-85_dry-1	sawila	85_dry	a r u k o	sawi1256	swt	1398.0	DRY	85_dry-1	
3687	sawila-86_dryinsun-1	sawila	86_dryinsun	p oː p ɒ r ɔ	sawi1256	swt	3364.0	DRY IN SUN	86_dryinsun-2	
3688	sawila-87_dustfineearth-1	sawila	87_dustfineearth	b u t i ŋ	sawi1256	swt	2.0	DUST	87_dustfineearth-8	
3690	sawila-88_ear-1	sawila	88_ear	w a r i	sawi1256	swt	1247.0	EAR	88_ear-0	
3691	sawila-8_ant-1	sawila	8_ant	k l a ŋ l a ŋ u r	sawi1256	swt	587.0	ANT	8_ant-9	
3693	sawila-91_earthworm-1	sawila	91_earthworm	k i s p a a k	sawi1256	swt	2350.0	EARTHWORM	91_earthworm-9	
3694	sawila-92_egg-1	sawila	92_egg	w a a l a	sawi1256	swt	744.0	EGG	92_egg-7	
3696	sawila-95_empty-1	sawila	95_empty	s i i r a	sawi1256	swt	1624.0	EMPTY	95_empty-4	
3697	sawila-96_excrement-1	sawila	96_excrement	ɑ t ʊ	sawi1256	swt	675.0	FAECES (EXCREMENT)	96_excrement-0	
3698	sawila-97_eye-1	sawila	97_eye	g a n i i r i	sawi1256	swt	1248.0	EYE	97_eye-4	
3699	sawila-98_fallfromabove-1	sawila	98_fallfromabove	t a a n i	sawi1256	swt	1280.0	FALL	98_fallfromabove-7	
3700	sawila-9_arm-1	sawila	9_arm	g a t a ŋ	sawi1256	swt	1673.0	ARM	9_arm-0	
3701	teiwa-100_fat-1	teiwa	100_fat	t a m a ʔ	teiw1235	twe	323.0	FAT (ORGANIC SUBSTANCE)	100_fat-1	
3702	teiwa-101_father-1	teiwa	101_father	g o m a	teiw1235	twe	1217.0	FATHER	101_father-0	
3704	teiwa-103_feverish-1	teiwa	103_feverish	q a m u d i	teiw1235	twe	1847.0	SICK	103_feverish-0	
3705	teiwa-104_field-1	teiwa	104_field	h a w a n + b i ʔ i n	teiw1235	twe	212.0	FIELD	104_field-0	
3707	teiwa-106_fingernail-1	teiwa	106_fingernail	g ə t a ŋ + q u ħ a s	teiw1235	twe	1258.0	FINGERNAIL	106_fingernail-0	
3708	teiwa-107_fire-1	teiwa	107_fire	ħ a r	teiw1235	twe	221.0	FIRE	107_fire-0	
3709	teiwa-109_fish-1	teiwa	109_fish	ħ a f	teiw1235	twe	227.0	FISH	109_fish-0	
3710	teiwa-10_arrow-1	teiwa	10_arrow	q a f a l a t	teiw1235	twe	977.0	ARROW	10_arrow-0	
3711	teiwa-110_fishtrap-1	teiwa	110_fishtrap	k e r	teiw1235	twe	389.0	FISH TRAP	110_fishtrap-0	
3713	teiwa-112_five-1	teiwa	112_five	j u s a n	teiw1235	twe	493.0	FIVE	112_five-0	
3714	teiwa-113_flat-1	teiwa	113_flat	h a w a n	teiw1235	twe	1633.0	FLAT	113_flat-0	
3715	teiwa-114_flea-1	teiwa	114_flea	ħ a t	teiw1235	twe	232.0	FLEA	114_flea-0	
3716	teiwa-115_fleshmeat-1	teiwa	115_fleshmeat	k o k	teiw1235	twe	2615.0	FLESH OR MEAT	115_fleshmeat-0	
3717	teiwa-116_float-1	teiwa	116_float	t i r i	teiw1235	twe	1574.0	FLOAT	116_float-0	
3718	teiwa-117_flower-1	teiwa	117_flower	q a a w	teiw1235	twe	239.0	FLOWER	117_flower-0	
3719	teiwa-118_fly-1	teiwa	118_fly	dʒ i r a n	teiw1235	twe	1441.0	FLY (MOVE THROUGH AIR)	118_fly-0	
3720	teiwa-119_flyn-1	teiwa	119_flyn	u f a r	teiw1235	twe	1504.0	FLY (INSECT)	119_flyn-0	
3721	teiwa-11_ash-1	teiwa	11_ash	d i ʔ	teiw1235	twe	646.0	ASH	11_ash-0	
3722	teiwa-120_foam-1	teiwa	120_foam	q a a w	teiw1235	twe	1768.0	FOAM	120_foam-0	
3724	teiwa-122_forest-1	teiwa	122_forest	w u t	teiw1235	twe	420.0	FOREST	122_forest-0	
3725	teiwa-123_four-1	teiwa	123_four	u u t	teiw1235	twe	1500.0	FOUR	123_four-0	
3726	teiwa-124_frog-1	teiwa	124_frog	m a u q u b a r	teiw1235	twe	503.0	FROG	124_frog-0	
3727	teiwa-125_fruit-1	teiwa	125_fruit	g e + j i s	teiw1235	twe	1507.0	FRUIT	125_fruit-0	
3728	teiwa-126_full-1	teiwa	126_full	w a l	teiw1235	twe	1429.0	FULL	126_full-0	
3729	teiwa-127_garden-1	teiwa	127_garden	a r + w a n	teiw1235	twe	586.0	GARDEN	127_garden-0	
3731	teiwa-128_good-1	teiwa	128_good	q a w	teiw1235	twe	1035.0	GOOD	128_good-0	
3732	teiwa-129_grandchild-1	teiwa	129_grandchild	g r a a t + q a i	teiw1235	twe	1617.0	GRANDCHILD	129_grandchild-0	
3733	teiwa-12_askquestion-1	teiwa	12_askquestion	g e r g a n	teiw1235	twe	1309.0	ASK (INQUIRE)	12_askquestion-0	
3735	teiwa-131_grandmother-1	teiwa	131_grandmother	g e r t a ʔ	teiw1235	twe	1496.0	GRANDMOTHER	131_grandmother-0	
3736	teiwa-132_grassbrush-1	teiwa	132_grassbrush	t i ʔ	teiw1235	twe	606.0	GRASS	132_grassbrush-0	
3737	teiwa-133_grasshopper-1	teiwa	133_grasshopper	o w	teiw1235	twe	607.0	GRASSHOPPER	133_grasshopper-0	
3739	teiwa-135_green-1	teiwa	135_green	a dʒ o g a r	teiw1235	twe	1425.0	GREEN	135_green-0	
3740	teiwa-136_grow-1	teiwa	136_grow	k u t a n	teiw1235	twe	479.0	GROW	136_grow-0	
3741	teiwa-137_gumtreeeucalyptus-1	teiwa	137_gumtreeeucalyptus	p a l	teiw1235	twe	3007.0	EUCALYPT	137_gumtreeeucalyptus-0	
3742	teiwa-138_guts-1	teiwa	138_guts	g r u ħ u i + k r i m a n	teiw1235	twe	1334.0	GUTS	138_guts-0	
3743	teiwa-139_gwang-1	teiwa	139_gwang	d u w a i	teiw1235	twe	nan	nan	139_gwang-0	
3744	teiwa-13_axe-1	teiwa	13_axe	b a f a l	teiw1235	twe	677.0	AXE	13_axe-0	
3746	teiwa-141_head-1	teiwa	141_head	g o ʔ o n q u l	teiw1235	twe	1256.0	HEAD	141_head-0	
3747	teiwa-142_headlice-1	teiwa	142_headlice	k u ʔ a a n	teiw1235	twe	310.0	HEAD LOUSE	142_headlice-0	
3748	teiwa-143_heart-1	teiwa	143_heart	u u k	teiw1235	twe	1223.0	HEART	143_heart-0	
3749	teiwa-144_heavy-1	teiwa	144_heavy	s u ħ u r	teiw1235	twe	1210.0	HEAVY	144_heavy-0	
3750	teiwa-144_heavy-1	teiwa	144_heavy	s u ħ u r	teiw1235	twe	1210.0	HEAVY	144_heavy-3	
3752	teiwa-146_help-1	teiwa	146_help	g u n m o l a	teiw1235	twe	1897.0	HELP	146_help-0	
3754	teiwa-148_hitdrum-1	teiwa	148_hitdrum	b a h + ʔ h i t	teiw1235	twe	111.0	DRUMMING	148_hitdrum-0	
3758	teiwa-149_hole-1	teiwa	149_hole	i b a a q	teiw1235	twe	1667.0	HOLE	149_hole-0	
3759	teiwa-14_back-1	teiwa	14_back	s i i f	teiw1235	twe	1291.0	BACK	14_back-0	
3761	teiwa-151_horn-1	teiwa	151_horn	g e d e ħ u n	teiw1235	twe	1393.0	HORN (ANATOMY)	151_horn-0	
3762	teiwa-152_hot-1	teiwa	152_hot	o g	teiw1235	twe	1286.0	HOT	152_hot-0	
3763	teiwa-153_house-1	teiwa	153_house	j a f	teiw1235	twe	1252.0	HOUSE	153_house-0	
3764	teiwa-154_hungry-1	teiwa	154_hungry	n a n + t i j a q	teiw1235	twe	1533.0	BE HUNGRY	154_hungry-0	
3767	teiwa-157_itchy-1	teiwa	157_itchy	q aː q	teiw1235	twe	149.0	ITCHY	157_itchy-0	
3768	teiwa-158_jackfruit-1	teiwa	158_jackfruit	n a k	teiw1235	twe	2655.0	JACKFRUIT	158_jackfruit-0	
3769	teiwa-159_knee-1	teiwa	159_knee	g ə f a t + k u u	teiw1235	twe	1371.0	KNEE	159_knee-0	
3770	teiwa-15_bad-1	teiwa	15_bad	j a a s	teiw1235	twe	1292.0	BAD	15_bad-0	
3771	teiwa-160_knife-1	teiwa	160_knife	s i ʔ a r	teiw1235	twe	1352.0	KNIFE	160_knife-0	
3772	teiwa-161_lake-1	teiwa	161_lake	b ə n a a q	teiw1235	twe	624.0	LAKE	161_lake-0	
3773	teiwa-162_landsoil-1	teiwa	162_landsoil	m o ħ o ʔ	teiw1235	twe	1228.0	EARTH (SOIL)	162_landsoil-0	
3774	teiwa-163_lazy-1	teiwa	163_lazy	g a ħ d u k	teiw1235	twe	1564.0	LAZY	163_lazy-0	
3775	teiwa-164_leaf-1	teiwa	164_leaf	t e i + w a ʔ	teiw1235	twe	628.0	LEAF	164_leaf-0	
3776	teiwa-165_left-1	teiwa	165_left	d e ħ e r	teiw1235	twe	244.0	LEFT	165_left-0	
3777	teiwa-166_leg-1	teiwa	166_leg	g ə f a t	teiw1235	twe	1297.0	LEG	166_leg-0	
3778	teiwa-167_lietelluntruth-1	teiwa	167_lietelluntruth	p o o n + j a ħ a i	teiw1235	twe	601.0	LIE (MISLEAD)	167_lietelluntruth-0	
3779	teiwa-168_liedown-1	teiwa	168_liedown	u n t i ʔ	teiw1235	twe	215.0	LIE DOWN	168_liedown-0	
3780	teiwa-168_liedown-1	teiwa	168_liedown	u n t i ʔ	teiw1235	twe	215.0	LIE DOWN	168_liedown-0	
3781	teiwa-169_light-1	teiwa	169_light	w u l	teiw1235	twe	630.0	LIGHT (RADIATION)	169_light-2	
3782	teiwa-16_bamboo-1	teiwa	16_bamboo	g o ħ o l	teiw1235	twe	1927.0	BAMBOO	16_bamboo-1	
3787	teiwa-170_lightning-1	teiwa	170_lightning	k i i	teiw1235	twe	1654.0	LIGHTNING	170_lightning-0	
3788	teiwa-171_lime-1	teiwa	171_lime	ħ o r	teiw1235	twe	2540.0	LIME (MATERIAL)	171_lime-0	
3789	teiwa-172_lips-1	teiwa	172_lips	g e r + t u b a n	teiw1235	twe	478.0	LIP	172_lips-0	
3790	teiwa-173_liver-1	teiwa	173_liver	g u u k	teiw1235	twe	1224.0	LIVER	173_liver-0	
3792	teiwa-175_long-1	teiwa	175_long	t i j a n	teiw1235	twe	1203.0	LONG	175_long-0	
3793	teiwa-176_lontarpalm-1	teiwa	176_lontarpalm	ħ a i q u a l	teiw1235	twe	3030.0	LONTAR PALM	176_lontarpalm-0	
3794	teiwa-177_louseeggs-1	teiwa	177_louseeggs	ħ a r i n	teiw1235	twe	267.0	NIT	177_louseeggs-0	
3795	teiwa-178_louseclothing-1	teiwa	178_louseclothing	o ʔ	teiw1235	twe	1392.0	LOUSE	178_louseclothing-0	
3796	teiwa-179_lungs-1	teiwa	179_lungs	g a ħ a i	teiw1235	twe	688.0	LUNG	179_lungs-0	
3797	teiwa-17_banana-1	teiwa	17_banana	m o ħ o i	teiw1235	twe	868.0	BANANA	17_banana-0	
3799	teiwa-181_man-1	teiwa	181_man	m a s a r	teiw1235	twe	1554.0	MAN	181_man-0	
3800	teiwa-182_mango-1	teiwa	182_mango	w o w	teiw1235	twe	2398.0	MANGO	182_mango-0	
3801	teiwa-183_marungga-1	teiwa	183_marungga	q u u d	teiw1235	twe	3031.0	MORINGA TREE	183_marungga-0	
3802	teiwa-184_mat-1	teiwa	184_mat	b i s	teiw1235	twe	195.0	MAT	184_mat-0	
3804	teiwa-186_millet-1	teiwa	186_millet	n a a t	teiw1235	twe	931.0	MILLET	186_millet-0	
3805	teiwa-187_monitorlizard-1	teiwa	187_monitorlizard	ħ a r i s	teiw1235	twe	3017.0	MONITOR LIZARD	187_monitorlizard-1	
3807	teiwa-189_morning-1	teiwa	189_morning	b e e s	teiw1235	twe	1339.0	MORNING	189_morning-0	
3809	teiwa-190_mosquito-1	teiwa	190_mosquito	k i i n	teiw1235	twe	1509.0	MOSQUITO	190_mosquito-0	
3811	teiwa-191_mother-1	teiwa	191_mother	g a ħ a l a ʔ	teiw1235	twe	1216.0	MOTHER	191_mother-0	
3812	teiwa-193_mountain-1	teiwa	193_mountain	m u u g	teiw1235	twe	639.0	MOUNTAIN	193_mountain-0	
3813	teiwa-194_mouth-1	teiwa	194_mouth	g a a ʔ	teiw1235	twe	674.0	MOUTH	194_mouth-1	
3814	teiwa-195_mud-1	teiwa	195_mud	b ə l a q a s	teiw1235	twe	640.0	MUD	195_mud-0	
3815	teiwa-196_name-1	teiwa	196_name	j i d	teiw1235	twe	1405.0	NAME	196_name-0	
3816	teiwa-197_narrow-1	teiwa	197_narrow	t a b u g	teiw1235	twe	1267.0	NARROW	197_narrow-0	
3817	teiwa-198_navel-1	teiwa	198_navel	g o r + t o ʔ o i	teiw1235	twe	1838.0	NAVEL	198_navel-0	
3818	teiwa-199_neck-1	teiwa	199_neck	g ə m ə g o q a i	teiw1235	twe	1333.0	NECK	199_neck-0	
3819	teiwa-19_barnstoragehouse-1	teiwa	19_barnstoragehouse	p a ħ a n + j a f	teiw1235	twe	3025.0	BARN OR SHED	19_barnstoragehouse-0	
3820	teiwa-1_coralreef-1	teiwa	1_coralreef	t u m u	teiw1235	twe	660.0	REEF	1_coralreef-0	
3822	teiwa-201_newhouse-1	teiwa	201_newhouse	w u d e s i n	teiw1235	twe	1231.0	NEW	201_newhouse-0	
3823	teiwa-202_night-1	teiwa	202_night	i q a ʔ a n	teiw1235	twe	1233.0	NIGHT	202_night-0	
3825	teiwa-204_nose-1	teiwa	204_nose	g ə f i m b u i	teiw1235	twe	1221.0	NOSE	204_nose-0	
3826	teiwa-205_oldpeople-1	teiwa	205_oldpeople	k e r i	teiw1235	twe	2112.0	OLD (AGED)	205_oldpeople-0	
3827	teiwa-206_oldwoman-1	teiwa	206_oldwoman	q u a f	teiw1235	twe	907.0	OLD WOMAN	206_oldwoman-0	
3828	teiwa-207_oldworn-1	teiwa	207_oldworn	a n a ʔ	teiw1235	twe	1229.0	OLD	207_oldworn-0	
3829	teiwa-208_oldersibling-1	teiwa	208_oldersibling	g ə m u t u	teiw1235	twe	405.0	OLDER SIBLING	208_oldersibling-0	
3830	teiwa-209_one-1	teiwa	209_one	n u k	teiw1235	twe	1493.0	ONE	209_one-0	
3831	teiwa-20_bat-1	teiwa	20_bat	m ə d i	teiw1235	twe	1793.0	BAT	20_bat-0	
3833	teiwa-212_oven-1	teiwa	212_oven	t u t a ħ	teiw1235	twe	1143.0	OVEN	212_oven-0	
3834	teiwa-213_papaya-1	teiwa	213_papaya	k a s i	teiw1235	twe	2445.0	PAPAYA	213_papaya-0	
3835	teiwa-214_penis-1	teiwa	214_penis	f i	teiw1235	twe	1222.0	PENIS	214_penis-0	
3836	teiwa-215_person-1	teiwa	215_person	u j a q	teiw1235	twe	683.0	PERSON	215_person-0	
3837	teiwa-216_pig-1	teiwa	216_pig	b a i	teiw1235	twe	1337.0	PIG	216_pig-0	
3838	teiwa-217_rain-1	teiwa	217_rain	ħ a l	teiw1235	twe	658.0	RAIN (PRECIPITATION)	217_rain-0	
3839	teiwa-218_rainbow-1	teiwa	218_rainbow	t a f	teiw1235	twe	1733.0	RAINBOW	218_rainbow-0	
3840	teiwa-219_raisedplatform-1	teiwa	219_raisedplatform	d e e k	teiw1235	twe	nan	nan	219_raisedplatform-0	
3841	teiwa-21_bean-1	teiwa	21_bean	k a a s	teiw1235	twe	832.0	BEAN	21_bean-0	
3842	teiwa-220_rat-1	teiwa	220_rat	d u r	teiw1235	twe	1490.0	RAT	220_rat-0	
3843	teiwa-221_rattan-1	teiwa	221_rattan	l i j a g	teiw1235	twe	2497.0	RATTAN	221_rattan-0	
3844	teiwa-222_red-1	teiwa	222_red	i i ʔ	teiw1235	twe	156.0	RED	222_red-0	
3845	teiwa-223_rib-1	teiwa	223_rib	g a ʔ a n + p a ʔ a s	teiw1235	twe	801.0	RIB	223_rib-0	
3847	teiwa-226_right-1	teiwa	226_right	j i d a n	teiw1235	twe	1019.0	RIGHT	226_right-0	
3848	teiwa-227_ringworm-1	teiwa	227_ringworm	s a ħ a i	teiw1235	twe	3171.0	RINGWORM	227_ringworm-0	
3849	teiwa-228_ripe-1	teiwa	228_ripe	m u b a n	teiw1235	twe	178.0	RIPE	228_ripe-0	
3850	teiwa-229_river-1	teiwa	229_river	b o ʔ o i	teiw1235	twe	666.0	RIVER	229_river-0	
3851	teiwa-22_bedbug-1	teiwa	22_bedbug	m a j	teiw1235	twe	1949.0	BEDBUG	22_bedbug-0	
3852	teiwa-230_roadpath-1	teiwa	230_roadpath	j i t a r	teiw1235	twe	2457.0	PATH OR ROAD	230_roadpath-0	
3853	teiwa-231_roofthatch-1	teiwa	231_roofthatch	m a n	teiw1235	twe	2100.0	THATCH OR ROOF	231_roofthatch-0	
3854	teiwa-232_root-1	teiwa	232_root	h r o q	teiw1235	twe	670.0	ROOT	232_root-0	
3855	teiwa-233_rope-1	teiwa	233_rope	t a r	teiw1235	twe	1218.0	ROPE	233_rope-0	
3856	teiwa-234_rotten-1	teiwa	234_rotten	m u u n	teiw1235	twe	1728.0	ROTTEN	234_rotten-1	
3857	teiwa-235_rough-1	teiwa	235_rough	s a k a r	teiw1235	twe	1923.0	ROUGH	235_rough-0	
3858	teiwa-236_rub-1	teiwa	236_rub	t o o d	teiw1235	twe	1449.0	RUB	236_rub-0	
3859	teiwa-237_run-1	teiwa	237_run	b i i r	teiw1235	twe	1519.0	RUN	237_run-0	
3861	teiwa-23_betelnutareca-1	teiwa	23_betelnutareca	b u i	teiw1235	twe	217.0	BETELNUT	23_betelnutareca-0	
3863	teiwa-241_sand-1	teiwa	241_sand	e e s	teiw1235	twe	671.0	SAND	241_sand-0	
3864	teiwa-243_scared-1	teiwa	243_scared	a r a r	teiw1235	twe	3033.0	SCARED	243_scared-0	
3865	teiwa-244_scorpion-1	teiwa	244_scorpion	p a r	teiw1235	twe	1538.0	SCORPION	244_scorpion-0	
3866	teiwa-245_scratch-1	teiwa	245_scratch	k i k a r	teiw1235	twe	1436.0	SCRATCH	245_scratch-0	
3867	teiwa-246_seasaltwater-1	teiwa	246_seasaltwater	t a ʔ	teiw1235	twe	1474.0	SEA	246_seasaltwater-0	
3868	teiwa-247_searchhuntfor-1	teiwa	247_searchhuntfor	w u r a q	teiw1235	twe	1468.0	LOOK FOR	247_searchhuntfor-1	
3869	teiwa-248_seed-1	teiwa	248_seed	g e + b a g	teiw1235	twe	714.0	SEED	248_seed-0	
3870	teiwa-249_sell-1	teiwa	249_sell	ʔ a n	teiw1235	twe	1571.0	SELL	249_sell-0	
3871	teiwa-24_betelvine-1	teiwa	24_betelvine	m e e t	teiw1235	twe	177.0	BETEL PEPPER VINE	24_betelvine-0	
3874	teiwa-252_shark-1	teiwa	252_shark	s i f a r	teiw1235	twe	1110.0	SHARK	252_shark-0	
3875	teiwa-253_sharp-1	teiwa	253_sharp	m a ħ a n	teiw1235	twe	1396.0	SHARP	253_sharp-0	
3876	teiwa-254_shine-1	teiwa	254_shine	l i a r	teiw1235	twe	708.0	SHINE	254_shine-0	
3878	teiwa-256_shootwithslingshot-1	teiwa	256_shootwithslingshot	g ə f a k a t	teiw1235	twe	3180.0	SHOOT (WITH SLINGSHOT)	256_shootwithslingshot-0	
3879	teiwa-257_short-1	teiwa	257_short	t u k	teiw1235	twe	1645.0	SHORT	257_short-0	
3880	teiwa-258_shoulder-1	teiwa	258_shoulder	g ə d i j a ʔ	teiw1235	twe	1482.0	SHOULDER	258_shoulder-0	
3881	teiwa-259_shyashamed-1	teiwa	259_shyashamed	a r a r	teiw1235	twe	3805.0	SHY OR ASHAMED	259_shyashamed-0	
3882	teiwa-25_big-1	teiwa	25_big	w a a d	teiw1235	twe	1202.0	BIG	25_big-0	
3883	teiwa-260_sickpainful-1	teiwa	260_sickpainful	i ʔ	teiw1235	twe	2103.0	PAINFUL OR SICK	260_sickpainful-0	
3884	teiwa-261_sit-1	teiwa	261_sit	m i i s	teiw1235	twe	1416.0	SIT	261_sit-0	
3885	teiwa-262_six-1	teiwa	262_six	t i a a m	teiw1235	twe	1703.0	SIX	262_six-4	
3887	teiwa-264_sky-1	teiwa	264_sky	b u l a n	teiw1235	twe	1732.0	SKY	264_sky-0	
3888	teiwa-265_slave-1	teiwa	265_slave	u j + g u s o j g u s o j + w a a l	teiw1235	twe	812.0	SLAVE	265_slave-0	
3889	teiwa-266_small-1	teiwa	266_small	s a m	teiw1235	twe	1246.0	SMALL	266_small-0	
3890	teiwa-267_smoke-1	teiwa	267_smoke	b u u n	teiw1235	twe	778.0	SMOKE (EXHAUST)	267_smoke-0	
3891	teiwa-268_smooth-1	teiwa	268_smooth	s o r d a ħ	teiw1235	twe	1234.0	SMOOTH	268_smooth-0	
3892	teiwa-269_snake-1	teiwa	269_snake	d a a m	teiw1235	twe	730.0	SNAKE	269_snake-0	
3893	teiwa-26_bird-1	teiwa	26_bird	d e i	teiw1235	twe	937.0	BIRD	26_bird-6	
3894	teiwa-270_sorewound-1	teiwa	270_sorewound	dʒ i f a t	teiw1235	twe	1109.0	WOUND	270_sorewound-0	
3895	teiwa-272_spear-1	teiwa	272_spear	q a b	teiw1235	twe	945.0	SPEAR	272_spear-3	
3896	teiwa-273_spider-1	teiwa	273_spider	b a ŋ k o w	teiw1235	twe	843.0	SPIDER	273_spider-0	
3897	teiwa-274_squatcrouch-1	teiwa	274_squatcrouch	t u k u	teiw1235	twe	296.0	CROUCH	274_squatcrouch-0	
3898	teiwa-275_squeeze-1	teiwa	275_squeeze	p r u u	teiw1235	twe	1414.0	SQUEEZE	275_squeeze-0	
3899	teiwa-276_stab-1	teiwa	276_stab	t a p	teiw1235	twe	1434.0	STAB	276_stab-0	
3900	teiwa-277_stand-1	teiwa	277_stand	t a a s	teiw1235	twe	1442.0	STAND	277_stand-0	
3901	teiwa-278_star-1	teiwa	278_star	j i f	teiw1235	twe	1430.0	STAR	278_star-0	
3902	teiwa-27_bite-1	teiwa	27_bite	s i	teiw1235	twe	1403.0	BITE	27_bite-0	
3904	teiwa-281_stickpole-1	teiwa	281_stickpole	t u k a r	teiw1235	twe	1295.0	STICK	281_stickpole-0	
3905	teiwa-282_stomach-1	teiwa	282_stomach	g a t o ʔ	teiw1235	twe	819.0	STOMACH	282_stomach-0	
3906	teiwa-283_stone-1	teiwa	283_stone	w a r	teiw1235	twe	857.0	STONE	283_stone-0	
3907	teiwa-284_straight-1	teiwa	284_straight	ħ a n a ʔ	teiw1235	twe	1404.0	STRAIGHT	284_straight-0	
3908	teiwa-286_sugarcane-1	teiwa	286_sugarcane	w u ħ	teiw1235	twe	146.0	SUGAR CANE	286_sugarcane-0	
3909	teiwa-287_sun-1	teiwa	287_sun	w a r + g e t	teiw1235	twe	1343.0	SUN	287_sun-0	
3910	teiwa-288_sweat-1	teiwa	288_sweat	h a s i r	teiw1235	twe	2458.0	PERSPIRE OR SWEAT	288_sweat-0	
3911	teiwa-289_sweet-1	teiwa	289_sweet	w u b	teiw1235	twe	717.0	SWEET	289_sweet-0	
3912	teiwa-28_bitter-1	teiwa	28_bitter	m a ħ a ʔ	teiw1235	twe	887.0	BITTER	28_bitter-0	
3913	teiwa-290_sweetpotato-1	teiwa	290_sweetpotato	b ə t a ŋ q a r	teiw1235	twe	159.0	SWEET POTATO	290_sweetpotato-0	
3914	teiwa-291_swell-1	teiwa	291_swell	w u r a n	teiw1235	twe	1573.0	SWELL	291_swell-0	
3915	teiwa-292_swim-1	teiwa	292_swim	t a r a n	teiw1235	twe	1439.0	SWIM	292_swim-0	
3916	teiwa-293_tail-1	teiwa	293_tail	g o o r	teiw1235	twe	1220.0	TAIL	293_tail-0	
3917	teiwa-294_tall-1	teiwa	294_tall	a l u ħ u n	teiw1235	twe	711.0	TALL	294_tall-0	
3918	teiwa-295_taro-1	teiwa	295_taro	n e i	teiw1235	twe	351.0	TARO	295_taro-0	
3920	teiwa-297_teeth-1	teiwa	297_teeth	g u s a n	teiw1235	twe	1380.0	TOOTH	297_teeth-0	
3921	teiwa-298_ten-1	teiwa	298_ten	q a r + n u k	teiw1235	twe	1515.0	TEN	298_ten-0	
3922	teiwa-299_tendon-1	teiwa	299_tendon	t r a w	teiw1235	twe	1137.0	TENDON	299_tendon-0	
3923	teiwa-29_black-1	teiwa	29_black	q a ʔ a n	teiw1235	twe	163.0	BLACK	29_black-0	
3924	teiwa-301_thatch-1	teiwa	301_thatch	w a a i ʔ	teiw1235	twe	279.0	THATCH	301_thatch-0	
3925	teiwa-302_thick-1	teiwa	302_thick	t u ʔ u m	teiw1235	twe	1244.0	THICK	302_thick-1	
3926	teiwa-303_thin-1	teiwa	303_thin	t a ħ a l	teiw1235	twe	2308.0	THIN	303_thin-0	
3929	teiwa-307_three-1	teiwa	307_three	j e r i g	teiw1235	twe	492.0	THREE	307_three-0	
3930	teiwa-308_thunder-1	teiwa	308_thunder	i d i l a n	teiw1235	twe	1150.0	THUNDER	308_thunder-0	
3931	teiwa-309_tinea-1	teiwa	309_tinea	g a a l	teiw1235	twe	1189.0	ULCER	309_tinea-0	
3933	teiwa-310_tobark-1	teiwa	310_tobark	g o ħ o ʔ	teiw1235	twe	1206.0	BARKING	310_tobark-1	
3934	teiwa-311_tobathe-1	teiwa	311_tobathe	w e i	teiw1235	twe	138.0	BATHE	311_tobathe-0	
