	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
5003	Solon-18_meatn-1	Solon	18_meatn	u l d ə	solo1263	nan	634	MEAT	18_meatn-44	
5004	Solon-190_where-1	Solon	190_where	i l ə	solo1263	nan	1237	WHERE	190_where-808	
5005	Solon-191_spinv-1	Solon	191_spinv	t ɔ ŋ ɔ n	solo1263	nan	121	SPIN	191_spinv-810	
5006	Solon-192_ripev-1	Solon	192_ripev	u r b u	solo1263	nan	179	RIPEN	192_ripev-816	
5007	Solon-192_ripev-2	Solon	192_ripev	u r ə ʃ x u ŋ	solo1263	nan	179	RIPEN	192_ripev-816	
5008	Solon-193_lickv-1	Solon	193_lickv	i l x ə	solo1263	nan	319	LICK	193_lickv-820	
5009	Solon-194_openv-1	Solon	194_openv	t iː n	solo1263	nan	1156	OPEN	194_openv-825	
5010	Solon-195_tall-1	Solon	195_tall	g ʊ dː a	solo1263	nan	711	TALL	195_tall-828	
5011	Solon-196_bad-1	Solon	196_bad	ə r u	solo1263	nan	1292	BAD	196_bad-835	
5012	Solon-197_barkn-1	Solon	197_barkn	x əː r	solo1263	nan	1204	BARK	197_barkn-837	
5013	Solon-198_breathev-1	Solon	198_breathev	ə r g ə	solo1263	nan	1407	BREATHE	198_breathev-847	
5014	Solon-199_countv-1	Solon	199_countv	t a ŋ ɪ	solo1263	nan	1420	COUNT	199_countv-849	
5015	Solon-19_armhandn-1	Solon	19_armhandn	n aː l	solo1263	nan	2121	ARM OR HAND	19_armhandn-46	
5016	Solon-1_firen-1	Solon	1_firen	t ɔ ɣ	solo1263	nan	221	FIRE	1_firen-1	
5017	Solon-200_diev-1	Solon	200_diev	b u d	solo1263	nan	1494	DIE	200_diev-853	
5018	Solon-201_dirty-1	Solon	201_dirty	b ʊ dʒ ɪ r	solo1263	nan	1230	DIRTY	201_dirty-863	
5019	Solon-202_dust-1	Solon	202_dust	t ɔː r ɔ l	solo1263	nan	2	DUST	202_dust-873	
5020	Solon-203_fatn-1	Solon	203_fatn	ʃ iː l d	solo1263	nan	323	FAT (ORGANIC SUBSTANCE)	203_fatn-881	
5021	Solon-204_fathern-1	Solon	204_fathern	a m ɪ ŋ	solo1263	nan	1217	FATHER	204_fathern-882	
5022	Solon-205_fearv-1	Solon	205_fearv	n əː l i	solo1263	nan	1419	FEAR (BE AFRAID)	205_fearv-883	
5023	Solon-206_fightv-1	Solon	206_fightv	t ə n ʃ i	solo1263	nan	1423	FIGHT	206_fightv-891	
5024	Solon-207_five-1	Solon	207_five	t ʊ ŋ a	solo1263	nan	493	FIVE	207_five-893	
5025	Solon-208_flowern-1	Solon	208_flowern	ɪ l g a	solo1263	nan	239	FLOWER	208_flowern-894	
5026	Solon-209_fogn-1	Solon	209_fogn	t a m n a	solo1263	nan	249	FOG	209_fogn-898	
5027	Solon-20_flyn-1	Solon	20_flyn	g i l x o ŋ	solo1263	nan	1504	FLY (INSECT)	20_flyn-48	
5028	Solon-210_freezev-1	Solon	210_freezev	g ə tː i	solo1263	nan	1431	FREEZE	210_freezev-901	
5029	Solon-211_fruitn-1	Solon	211_fruitn	t u p i	solo1263	nan	1507	FRUIT	211_fruitn-906	
5030	Solon-212_green-1	Solon	212_green	s ɔː r ɪ ŋ	solo1263	nan	1425	GREEN	212_green-915	
5031	Solon-213_gutsn-1	Solon	213_gutsn	ʃ ɪ l a tː	solo1263	nan	1334	GUTS	213_gutsn-916	
5032	Solon-214_heartn-1	Solon	214_heartn	m e̞ː g a ŋ	solo1263	nan	1223	HEART	214_heartn-921	
5033	Solon-215_here-1	Solon	215_here	ə d u	solo1263	nan	136	HERE	215_here-923	
5034	Solon-216_huntv-1	Solon	216_huntv	b ə j uː ʃ i	solo1263	nan	1435	HUNT	216_huntv-929	
5035	Solon-217_icen-1	Solon	217_icen	ə m ə ʃː i	solo1263	nan	617	ICE	217_icen-938	
5036	Solon-218_laken-1	Solon	218_laken	a m ʊ dʒ ɪ	solo1263	nan	624	LAKE	218_laken-942	
5037	Solon-219_livev-1	Solon	219_livev	b a l d ɪ	solo1263	nan	1422	BE ALIVE	219_livev-947	
5038	Solon-219_livev-2	Solon	219_livev	i n ə	solo1263	nan	1422	BE ALIVE	219_livev-950	
5039	Solon-21_nightn-1	Solon	21_nightn	d ɔ l b ɔ n	solo1263	nan	1233	NIGHT	21_nightn-51	
5040	Solon-220_moonn-1	Solon	220_moonn	b e̞ː g a	solo1263	nan	1313	MOON	220_moonn-951	
5041	Solon-221_narrow-1	Solon	221_narrow	d a ʃː ɪ	solo1263	nan	1267	NARROW	221_narrow-961	
5042	Solon-222_near-1	Solon	222_near	d a ɣ	solo1263	nan	1942	NEAR	222_near-967	
5043	Solon-223_personn-1	Solon	223_personn	b ə j ə	solo1263	nan	683	PERSON	223_personn-974	
5044	Solon-224_pushv-1	Solon	224_pushv	t i r ə	solo1263	nan	1452	PUSH	224_pushv-978	
5045	Solon-225_rivern-1	Solon	225_rivern	b ɛ r a	solo1263	nan	666	RIVER	225_rivern-979	
5046	Solon-226_tobecomerottenv-1	Solon	226_tobecomerottenv	m u n u	solo1263	nan	1728	ROTTEN	226_tobecomerottenv-985	
5047	Solon-227_round-1	Solon	227_round	b a ŋ g a l	solo1263	nan	1395	ROUND	227_round-988	
5048	Solon-227_round-2	Solon	227_round	dʒ a ŋ g a l ɛ	solo1263	nan	1395	ROUND	227_round-991	
5049	Solon-228_sean-1	Solon	228_sean	n a m ʊ	solo1263	nan	1474	SEA	228_sean-994	
5051	Solon-22_earn-1	Solon	22_earn	ʃ e̞ː ŋ	solo1263	nan	1247	EAR	22_earn-52	
5052	Solon-230_sharp-1	Solon	230_sharp	s ə bː i ŋ	solo1263	nan	1396	SHARP	230_sharp-1004	
5053	Solon-231_short-1	Solon	231_short	u r u ŋ k u x ə ŋ	solo1263	nan	1645	SHORT	231_short-1008	
5054	Solon-232_singv-1	Solon	232_singv	dʒ aː n d a	solo1263	nan	1261	SING	232_singv-1011	
5055	Solon-233_skyn-1	Solon	233_skyn	n a nː a	solo1263	nan	1732	SKY	233_skyn-1016	
5056	Solon-234_smellv-1	Solon	234_smellv	uː n ʃ i	solo1263	nan	2124	SMELL	234_smellv-1019	
5057	Solon-235_smooth-1	Solon	235_smooth	b ɪ l d ʊ l ɪ	solo1263	nan	1234	SMOOTH	235_smooth-1025	
5058	Solon-235_smooth-2	Solon	235_smooth	ʃ i ŋ ə r i ŋ	solo1263	nan	1234	SMOOTH	235_smooth-1028	
5059	Solon-236_snown-1	Solon	236_snown	ɪ m a n d a	solo1263	nan	784	SNOW	236_snown-1030	
5060	Solon-237_spitv-1	Solon	237_spitv	t ʊ m ɪ n	solo1263	nan	1440	SPIT	237_spitv-1034	
5061	Solon-238_stickn-1	Solon	238_stickn	m ɔ	solo1263	nan	1295	STICK	238_stickn-1035	
5062	Solon-239_straight-1	Solon	239_straight	t ɔ n d ɔ x ʊ ŋ	solo1263	nan	1404	STRAIGHT	239_straight-1039	
5063	Solon-23_neckn-1	Solon	23_neckn	n ɪ x a m	solo1263	nan	1333	NECK	23_neckn-57	
5064	Solon-240_swellv-1	Solon	240_swellv	m a d a	solo1263	nan	1573	SWELL	240_swellv-1049	
5065	Solon-240_swellv-2	Solon	240_swellv	x o ŋ g u g l ə	solo1263	nan	1573	SWELL	240_swellv-1050	
5066	Solon-241_swimv-1	Solon	241_swimv	ə l b ə ʃ iː	solo1263	nan	1439	SWIM	241_swimv-1052	
5067	Solon-242_they-1	Solon	242_they	t a l ʊ r	solo1263	nan	817	THEY	242_they-1059	
5069	Solon-244_treen-1	Solon	244_treen	m ɔ	solo1263	nan	906	TREE	244_treen-1066	
5070	Solon-245_true-1	Solon	245_true	t ə dʒ i	solo1263	nan	1657	TRUE	245_true-1068	
5071	Solon-246_turnv-1	Solon	246_turnv	x u n t ə	solo1263	nan	1445	TURN (SOMETHING)	246_turnv-1081	
5072	Solon-247_vomitv-1	Solon	247_vomitv	i ʃ i r i	solo1263	nan	1278	VOMIT	247_vomitv-1083	
5073	Solon-248_walkv-1	Solon	248_walkv	j ɔː x ɔ + l ɔ	solo1263	nan	1443	WALK	248_walkv-1096	
5074	Solon-249_1plpronoun-1	Solon	249_1plpronoun	b u	solo1263	nan	1212	WE	249_1plpronoun-1097	
5075	Solon-249_1plpronoun-2	Solon	249_1plpronoun	m i t	solo1263	nan	1212	WE	249_1plpronoun-1098	
5076	Solon-24_far-1	Solon	24_far	g ɔ r ɔ	solo1263	nan	1406	FAR	24_far-58	
5077	Solon-250_when-1	Solon	250_when	aː l	solo1263	nan	1238	WHEN	250_when-1100	
5078	Solon-251_with-1	Solon	251_with	dʒ i	solo1263	nan	1340	WITH	251_with-1103	
5079	Solon-252_wormn-1	Solon	252_wormn	m əː tː	solo1263	nan	1219	WORM	252_wormn-1115	
5080	Solon-253_yellow-1	Solon	253_yellow	ʃ ɪ ŋ a	solo1263	nan	1424	YELLOW	253_yellow-1125	
5081	Solon-253_yellow-2	Solon	253_yellow	ʃ ɪ ŋ a r ɪ ŋ	solo1263	nan	1424	YELLOW	253_yellow-1125	
5082	Solon-254_2plpronoun-1	Solon	254_2plpronoun	s u	solo1263	nan	1213	YOU	254_2plpronoun-1127	
5083	Solon-25_domakev-1	Solon	25_domakev	ɔː	solo1263	nan	2575	DO OR MAKE	25_domakev-60	
5084	Solon-26_housen-1	Solon	26_housen	dʒ u	solo1263	nan	1252	HOUSE	26_housen-64	
5085	Solon-27_stonerockn-1	Solon	27_stonerockn	dʒ ɔ l	solo1263	nan	857	STONE	27_stonerockn-68	
5086	Solon-28_bitter-1	Solon	28_bitter	g ʊ s ɛ dː e	solo1263	nan	887	BITTER	28_bitter-70	
5087	Solon-29_sayv-1	Solon	29_sayv	g u n	solo1263	nan	1458	SAY	29_sayv-72	
5088	Solon-2_nosen-1	Solon	2_nosen	n ɪː n s a	solo1263	nan	1221	NOSE	2_nosen-4	
5089	Solon-30_toothn-1	Solon	30_toothn	iː tː	solo1263	nan	1380	TOOTH	30_toothn-75	
5090	Solon-31_hairn-1	Solon	31_hairn	n uː tː	solo1263	nan	2648	HAIR (HEAD)	31_hairn-77	
5091	Solon-32_big-1	Solon	32_big	ə dː ə ɣ u	solo1263	nan	1202	BIG	32_big-83	
5092	Solon-32_big-2	Solon	32_big	b ɔ ŋ g ɔ ŋ	solo1263	nan	1202	BIG	32_big-85	
5093	Solon-33_one-1	Solon	33_one	ə m u ŋ	solo1263	nan	1493	ONE	33_one-87	
5094	Solon-34_who-1	Solon	34_who	a w ʊ	solo1263	nan	1235	WHO	34_who-91	
5095	Solon-35_3sgpronoun-1	Solon	35_3sgpronoun	t a r ɪ	solo1263	nan	262	HE OR SHE OR IT	35_3sgpronoun-93	
5096	Solon-36_hitbeatv-1	Solon	36_hitbeatv	m ʊ n d a	solo1263	nan	1665	BEAT	36_hitbeatv-102	
5097	Solon-37_legfootn-1	Solon	37_legfootn	b ə l d iː r	solo1263	nan	2098	FOOT OR LEG	37_legfootn-108	
5098	Solon-38_hornn-1	Solon	38_hornn	iː ɣ	solo1263	nan	1393	HORN (ANATOMY)	38_hornn-112	
5099	Solon-39_this-1	Solon	39_this	ə r i	solo1263	nan	1214	THIS	39_this-114	
5100	Solon-3_gov-1	Solon	3_gov	n ə n ə	solo1263	nan	695	GO	3_gov-7	
5101	Solon-40_fishn-1	Solon	40_fishn	ɔ ʃ x ɔ ŋ	solo1263	nan	227	FISH	40_fishn-118	
5102	Solon-41_yesterday-1	Solon	41_yesterday	t iː n u ɣ	solo1263	nan	1174	YESTERDAY	41_yesterday-120	
5103	Solon-42_drinkv-1	Solon	42_drinkv	ɪ m ɛ	solo1263	nan	1401	DRINK	42_drinkv-121	
5104	Solon-43_black-1	Solon	43_black	x ɔ nː ɔ r ɪ ŋ	solo1263	nan	163	BLACK	43_black-128	
5105	Solon-44_naveln-1	Solon	44_naveln	s ə ŋ u r	solo1263	nan	1838	NAVEL	44_naveln-131	
5106	Solon-45_standv-1	Solon	45_standv	ɪ l a	solo1263	nan	1442	STAND	45_standv-133	
5107	Solon-46_bitev-1	Solon	46_bitev	x ɪ x ɛ	solo1263	nan	1403	BITE	46_bitev-139	
5108	Solon-47_backn-1	Solon	47_backn	d a r a m	solo1263	nan	1291	BACK	47_backn-140	
5109	Solon-48_windn-1	Solon	48_windn	ə d i ŋ	solo1263	nan	960	WIND	48_windn-146	
5110	Solon-49_smoken-1	Solon	49_smoken	s a ŋ a ŋ	solo1263	nan	778	SMOKE (EXHAUST)	49_smoken-147	
5111	Solon-4_watern-1	Solon	4_watern	m u	solo1263	nan	948	WATER	4_watern-8	
5112	Solon-50_what-1	Solon	50_what	ʊ x ʊ ŋ	solo1263	nan	1236	WHAT	50_what-150	
5113	Solon-51_childkintermn-1	Solon	51_childkintermn	u r i l	solo1263	nan	1801	CHILD (DESCENDANT)	51_childkintermn-154	
5114	Solon-52_eggn-1	Solon	52_eggn	ʊ m a tː	solo1263	nan	744	EGG	52_eggn-156	
5115	Solon-53_givev-1	Solon	53_givev	b uː	solo1263	nan	1447	GIVE	53_givev-158	
5116	Solon-54_new-1	Solon	54_new	i kː i ŋ	solo1263	nan	1231	NEW	54_new-159	
5117	Solon-55_burnintrv-1	Solon	55_burnintrv	dʒ ə x d iː	solo1263	nan	2102	BURN	55_burnintrv-164	
5118	Solon-55_burnintrv-2	Solon	55_burnintrv	l u gː i	solo1263	nan	2102	BURN	55_burnintrv-169	
5119	Solon-56_not-1	Solon	56_not	ə	solo1263	nan	1240	NOT	56_not-171	
5120	Solon-57_good-1	Solon	57_good	a j a	solo1263	nan	1035	GOOD	57_good-172	
5121	Solon-58_knowv-1	Solon	58_knowv	s aː	solo1263	nan	1410	KNOW (SOMETHING)	58_knowv-176	
5122	Solon-59_kneen-1	Solon	59_kneen	ə ŋ ə ŋ	solo1263	nan	1371	KNEE	59_kneen-178	
5123	Solon-5_mouthn-1	Solon	5_mouthn	a mː a	solo1263	nan	674	MOUTH	5_mouthn-10	
5124	Solon-60_sandn-1	Solon	60_sandn	ɪ ŋ a	solo1263	nan	671	SAND	60_sandn-189	
5125	Solon-61_laughv-1	Solon	61_laughv	n ə tː ə	solo1263	nan	1355	LAUGH	61_laughv-190	
5126	Solon-62_hearv-1	Solon	62_hearv	d ɔː l d i	solo1263	nan	1408	HEAR	62_hearv-191	
5127	Solon-63_soilearthn-1	Solon	63_soilearthn	ə r ə tː	solo1263	nan	1228	EARTH (SOIL)	63_soilearthn-196	
5128	Solon-64_leafn-1	Solon	64_leafn	a b d a nː	solo1263	nan	628	LEAF	64_leafn-198	
5129	Solon-65_red-1	Solon	65_red	ʊ l a r ɪ ŋ	solo1263	nan	156	RED	65_red-200	
5130	Solon-66_livern-1	Solon	66_livern	aː x ɪ ŋ	solo1263	nan	1224	LIVER	66_livern-203	
5131	Solon-67_hidev-1	Solon	67_hidev	dʒ a j ɪ	solo1263	nan	602	HIDE (CONCEAL)	67_hidev-206	
5132	Solon-68_skinhiden-1	Solon	68_skinhiden	n a n d a	solo1263	nan	763	SKIN	68_skinhiden-211	
5133	Solon-69_suckv-1	Solon	69_suckv	s ɛ m ɪ	solo1263	nan	1421	SUCK	69_suckv-216	
5134	Solon-6_tonguen-1	Solon	6_tonguen	i ŋ i	solo1263	nan	1205	TONGUE	6_tonguen-11	
5135	Solon-70_carryv-1	Solon	70_carryv	ə l g ə	solo1263	nan	700	CARRY	70_carryv-232	
5136	Solon-71_antn-1	Solon	71_antn	iː r ə tː	solo1263	nan	587	ANT	71_antn-235	
5137	Solon-72_heavy-1	Solon	72_heavy	u gː u dː i	solo1263	nan	1210	HEAVY	72_heavy-237	
5138	Solon-73_takev-1	Solon	73_takev	g a d	solo1263	nan	1749	TAKE	73_takev-239	
5139	Solon-74_old-1	Solon	74_old	i r ə tː i	solo1263	nan	1229	OLD	74_old-247	
5140	Solon-75_eatv-1	Solon	75_eatv	dʒ ə t	solo1263	nan	1336	EAT	75_eatv-253	
5141	Solon-76_thighn-1	Solon	76_thighn	ɔ ɣ ɔ	solo1263	nan	471	UPPER LEG (THIGH)	76_thighn-258	
5142	Solon-77_thick-1	Solon	77_thick	d ɪ r a m	solo1263	nan	1244	THICK	77_thick-268	
5143	Solon-78_long-1	Solon	78_long	n ʊ n a m	solo1263	nan	1203	LONG	78_long-273	
5144	Solon-79_blowv-1	Solon	79_blowv	ə d i n	solo1263	nan	175	BLOW (OF WIND)	79_blowv-275	
5145	Solon-79_blowv-2	Solon	79_blowv	uː g u	solo1263	nan	175	BLOW (OF WIND)	79_blowv-276	
5146	Solon-7_bloodn-1	Solon	7_bloodn	s əː ʃː i	solo1263	nan	946	BLOOD	7_bloodn-13	
5147	Solon-80_woodn-1	Solon	80_woodn	m ɔ	solo1263	nan	1803	WOOD	80_woodn-277	
5148	Solon-81_runv-1	Solon	81_runv	t u t ə l i	solo1263	nan	1519	RUN	81_runv-280	
5149	Solon-82_fallv-1	Solon	82_fallv	t i x i	solo1263	nan	1280	FALL	82_fallv-284	
5150	Solon-83_eyen-1	Solon	83_eyen	ɪː s a l	solo1263	nan	1248	EYE	83_eyen-286	
5151	Solon-84_ashn-1	Solon	84_ashn	u l ə tː ə ŋ	solo1263	nan	646	ASH	84_ashn-287	
5152	Solon-85_tailn-1	Solon	85_tailn	i gː i	solo1263	nan	1220	TAIL	85_tailn-289	
5153	Solon-86_dogn-1	Solon	86_dogn	n i n i x i ŋ	solo1263	nan	2009	DOG	86_dogn-290	
5154	Solon-87_cryweepv-1	Solon	87_cryweepv	s ɔ ŋ ɔ	solo1263	nan	1839	CRY	87_cryweepv-291	
5155	Solon-88_tiev-1	Solon	88_tiev	u j i	solo1263	nan	1917	TIE	88_tiev-295	
5156	Solon-88_tiev-2	Solon	88_tiev	a kː ɪ	solo1263	nan	1917	TIE	88_tiev-301	
5157	Solon-89_seev-1	Solon	89_seev	i ʃ i	solo1263	nan	1409	SEE	89_seev-302	
5158	Solon-8_bonen-1	Solon	8_bonen	g ɪ r a n d	solo1263	nan	1394	BONE	8_bonen-15	
5159	Solon-90_sweet-1	Solon	90_sweet	a n t a ʃ ɪ	solo1263	nan	717	SWEET	90_sweet-305	
5160	Solon-91_ropen-1	Solon	91_ropen	ʊ kː ʊ ŋ	solo1263	nan	1218	ROPE	91_ropen-312	
5161	Solon-91_ropen-2	Solon	91_ropen	u ʃ iː l ə ŋ	solo1263	nan	1218	ROPE	91_ropen-318	
5162	Solon-91_ropen-3	Solon	91_ropen	iː d u r	solo1263	nan	1218	ROPE	91_ropen-319	
5163	Solon-92_shadeshadown-1	Solon	92_shadeshadown	ʃ i ŋ u ŋ	solo1263	nan	1388	SHADE	92_shadeshadown-325	
5164	Solon-93_birdn-1	Solon	93_birdn	d ə ɣ i	solo1263	nan	937	BIRD	93_birdn-333	
5166	Solon-95_small-1	Solon	95_small	n i ʃ x u ŋ	solo1263	nan	1246	SMALL	95_small-341	
5167	Solon-96_wide-1	Solon	96_wide	ə ŋː ə	solo1263	nan	1243	WIDE	96_wide-354	
5168	Solon-97_starn-1	Solon	97_starn	ɔː ʃ ɪ tː	solo1263	nan	1430	STAR	97_starn-356	
5169	Solon-98_in-1	Solon	98_in	d ʊ	solo1263	nan	1460	IN	98_in-358	
5170	Solon-98_in-2	Solon	98_in	d u	solo1263	nan	1460	IN	98_in-358	
5171	Solon-99_hard-1	Solon	99_hard	x a t	solo1263	nan	1884	HARD	99_hard-369	
5172	Solon-9_2sgpronoun-1	Solon	9_2sgpronoun	ʃ i	solo1263	nan	1215	THOU	9_2sgpronoun-17	
5173	Udihe-100_crushgrindv-1	Udihe	100_crushgrindv	ts i k a	udih1248	ude	1033	GRIND	100_crushgrindv-372	
5174	Udihe-101_mountainhilln-1	Udihe	101_mountainhilln	w ə	udih1248	ude	2118	MOUNTAIN OR HILL	101_mountainhilln-383	
5175	Udihe-101_mountainhilln-2	Udihe	101_mountainhilln	u/w ə	udih1248	ude	2118	MOUNTAIN OR HILL	101_mountainhilln-383	
5176	Udihe-102_sitv-1	Udihe	102_sitv	t ə	udih1248	ude	1416	SIT	102_sitv-385	
5177	Udihe-103_fingernailn-1	Udihe	103_fingernailn	w a j k t a	udih1248	ude	1258	FINGERNAIL	103_fingernailn-386	
5178	Udihe-104_throwv-1	Udihe	104_throwv	dʒ ɔ l ɔ + d ɔ	udih1248	ude	1456	THROW	104_throwv-389	
5179	Udihe-104_throwv-2	Udihe	104_throwv	w u/w ə n d ə	udih1248	ude	1456	THROW	104_throwv-390	
5180	Udihe-105_three-1	Udihe	105_three	i l a	udih1248	ude	492	THREE	105_three-398	
5181	Udihe-106_right-1	Udihe	106_right	ai a ŋ a dz a	udih1248	ude	1019	RIGHT	106_right-399	
5182	Udihe-107_washv-1	Udihe	107_washv	s j i k j i	udih1248	ude	1453	WASH	107_washv-402	
5183	Udihe-108_graspv-1	Udihe	108_graspv	dz a w a	udih1248	ude	2021	GRASP	108_graspv-406	
5184	Udihe-109_branchn-1	Udihe	109_branchn	g aː	udih1248	ude	1531	BRANCH	109_branchn-408	
5185	Udihe-10_rootn-1	Udihe	10_rootn	ŋ i ŋ t ə	udih1248	ude	670	ROOT	10_rootn-19	
5186	Udihe-110_mann-1	Udihe	110_mann	n j iː + n t a	udih1248	ude	1554	MAN	110_mann-413	
5187	Udihe-111_raw-1	Udihe	111_raw	ɲ a + l j i ɣ j i	udih1248	ude	1959	RAW	111_raw-417	
5188	Udihe-112_tomorrow-1	Udihe	112_tomorrow	t i m a n a	udih1248	ude	1329	TOMORROW	112_tomorrow-420	
5189	Udihe-113_two-1	Udihe	113_two	dz uː	udih1248	ude	1498	TWO	113_two-422	
5190	Udihe-114_bottomn-1	Udihe	114_bottomn	x ə	udih1248	ude	690	BOTTOM	114_bottomn-423	
5191	Udihe-115_liedownv-1	Udihe	115_liedownv	k ə p t ə	udih1248	ude	215	LIE DOWN	115_liedownv-428	
5192	Udihe-115_liedownv-2	Udihe	115_liedownv	k ə p t ə + g j i	udih1248	ude	215	LIE DOWN	115_liedownv-428	
5193	Udihe-116_snaken-1	Udihe	116_snaken	k u l j i ɣ a	udih1248	ude	730	SNAKE	116_snaken-432	
5194	Udihe-117_cloudn-1	Udihe	117_cloudn	tʰ o k j ø	udih1248	ude	1489	CLOUD	117_cloudn-435	
5195	Udihe-118_yearn-1	Udihe	118_yearn	a ŋ a n j i	udih1248	ude	1226	YEAR	118_yearn-436	
5196	Udihe-119_tearv-1	Udihe	119_tearv	g u dz a l j i	udih1248	ude	1735	TEAR (SHRED)	119_tearv-438	
5197	Udihe-11_comev-1	Udihe	11_comev	ə m ə	udih1248	ude	1446	COME	11_comev-23	
5198	Udihe-120_askv-1	Udihe	120_askv	g ə l ə	udih1248	ude	1828	ASK (REQUEST)	120_askv-447	
5199	Udihe-121_weavev-1	Udihe	121_weavev	b a g b a	udih1248	ude	133	WEAVE	121_weavev-455	
5200	Udihe-122_at-1	Udihe	122_at	d u	udih1248	ude	1461	AT	122_at-462	
5201	Udihe-123_edgen-1	Udihe	123_edgen	k j æ	udih1248	ude	863	EDGE	123_edgen-465	
5202	Udihe-124_chinn-1	Udihe	124_chinn	dz əi	udih1248	ude	1510	CHIN	124_chinn-476	
5203	Udihe-124_chinn-2	Udihe	124_chinn	dz i j	udih1248	ude	1510	CHIN	124_chinn-476	
5204	Udihe-125_playv-1	Udihe	125_playv	g u s j i	udih1248	ude	1413	PLAY	125_playv-480	
5205	Udihe-126_cheekn-1	Udihe	126_cheekn	s a s a	udih1248	ude	1730	CHEEK	126_cheekn-485	
5206	Udihe-127_pusn-1	Udihe	127_pusn	n j a + ŋ ə	udih1248	ude	1808	PUS	127_pusn-490	
5207	Udihe-128_flyv-1	Udihe	128_flyv	d j i/j e l j i	udih1248	ude	1441	FLY (MOVE THROUGH AIR)	128_flyv-492	
5208	Udihe-129_holen-1	Udihe	129_holen	s a ŋ a	udih1248	ude	1667	HOLE	129_holen-494	
5209	Udihe-12_breastnchestn-1	Udihe	12_breastnchestn	t i ŋ ə	udih1248	ude	1402	BREAST	12_breastnchestn-27	
5210	Udihe-130_growv-1	Udihe	130_growv	b a g d i	udih1248	ude	479	GROW	130_growv-498	
5211	Udihe-130_growv-2	Udihe	130_growv	j u	udih1248	ude	479	GROW	130_growv-500	
5212	Udihe-131_headn-1	Udihe	131_headn	d i l j i	udih1248	ude	1256	HEAD	131_headn-506	
5213	Udihe-132_bellyn-1	Udihe	132_bellyn	ə m u g d ə	udih1248	ude	1251	BELLY	132_bellyn-509	
5214	Udihe-133_shouldern-1	Udihe	133_shouldern	b o g d o l o	udih1248	ude	1482	SHOULDER	133_shouldern-515	
5215	Udihe-134_clawn-1	Udihe	134_clawn	ts o f o̰	udih1248	ude	72	CLAW	134_clawn-517	
5216	Udihe-135_which-1	Udihe	135_which	o n o β j i	udih1248	ude	727	WHICH	135_which-524	
5217	Udihe-136_digv-1	Udihe	136_digv	u l ə	udih1248	ude	1418	DIG	136_digv-531	
5218	Udihe-137_pullv-1	Udihe	137_pullv	tʰ a n a	udih1248	ude	1455	PULL	137_pullv-534	
5219	Udihe-138_hot-1	Udihe	138_hot	x ə k ui	udih1248	ude	1286	HOT	138_hot-539	
5220	Udihe-139_firewoodn-1	Udihe	139_firewoodn	m oː	udih1248	ude	10	FIREWOOD	139_firewoodn-544	
5221	Udihe-13_rainn-1	Udihe	13_rainn	t i g d ə	udih1248	ude	658	RAIN (PRECIPITATION)	13_rainn-32	
5222	Udihe-140_remainv-1	Udihe	140_remainv	a m æ s a	udih1248	ude	987	REMAIN	140_remainv-549	
5223	Udihe-141_cold-1	Udihe	141_cold	g j i l j iː	udih1248	ude	1287	COLD	141_cold-557	
5224	Udihe-141_cold-2	Udihe	141_cold	i ŋ i n j iː	udih1248	ude	1287	COLD	141_cold-558	
5225	Udihe-142_feathern-1	Udihe	142_feathern	o f o k t o	udih1248	ude	1201	FEATHER	142_feathern-563	
5226	Udihe-143_coughv-1	Udihe	143_coughv	s j i m p j i	udih1248	ude	879	COUGH	143_coughv-570	
5227	Udihe-144_thin-1	Udihe	144_thin	n ə m ə ts ə̰	udih1248	ude	2308	THIN	144_thin-572	
5228	Udihe-145_grassn-1	Udihe	145_grassn	oː k t o	udih1248	ude	606	GRASS	145_grassn-579	
5229	Udihe-146_foamn-1	Udihe	146_foamn	a f u t i	udih1248	ude	1768	FOAM	146_foamn-583	
5230	Udihe-147_sour-1	Udihe	147_sour	dz y/j i	udih1248	ude	1906	SOUR	147_sour-590	
5231	Udihe-148_full-1	Udihe	148_full	d ɔː x j i	udih1248	ude	1429	FULL	148_full-594	
5232	Udihe-148_full-2	Udihe	148_full	t æ s j i	udih1248	ude	1429	FULL	148_full-595	
5233	Udihe-149_dayn-1	Udihe	149_dayn	i n ə ŋ i n j i	udih1248	ude	1225	DAY (NOT NIGHT)	149_dayn-601	
5234	Udihe-149_dayn-2	Udihe	149_dayn	n ə ŋ i	udih1248	ude	1225	DAY (NOT NIGHT)	149_dayn-601	
5235	Udihe-14_1sgpronoun-1	Udihe	14_1sgpronoun	b j i	udih1248	ude	1209	I	14_1sgpronoun-35	
5236	Udihe-150_sleepv-1	Udihe	150_sleepv	ŋ u/w a	udih1248	ude	1585	SLEEP	150_sleepv-604	
5237	Udihe-151_monthn-1	Udihe	151_monthn	b j æ	udih1248	ude	1370	MONTH	151_monthn-608	
5238	Udihe-152_white-1	Udihe	152_white	ts a l j i ɣ j i	udih1248	ude	1335	WHITE	152_white-610	
5239	Udihe-152_white-2	Udihe	152_white	ts a g dʒ a	udih1248	ude	1335	WHITE	152_white-611	
